yt-xbUxt2x4InE_41,_b
peeling,
yt-1IHrz9oPgKc_49,_b
yt-84KqNHVE8E8_50,_e
yt-_p8yd7EV8Cc_53,_e
performing,
ZbX6WSfeDWI_75,_b
yt-XXsvb23PCuY_626,_b
yt-ZpPfos_jMCI_47,_b
photographing,
yt-0abbLUSVn3c_345,_e
yt-CbU4mLWiD5g_12,_b
yt-RJJpxYsUV_Q_297,_b
picking,
yt-X1MhV5Axtdw_10,_m
yt-XwgmYsyqPaQ_296,_e
yt-YI7czl_SH4Q_117,_b
piloting,
yt-UlIbSV9vC_s_50,_b
yt-uyYJR5DJEB8_117,_m
yt-x3QqAttN7XM_92,_e
planting,
yt-Y04CEfY6m-g_47,_e
yt-YNtr3Oquyfk_91,_e
yt-zyO_c6kIXCk_103,_e
playing+fun,
awM3-MGp8U4_216,_b
yt-Vmf7efOPHgU_151,_e
yt-fCEO70nksnw_17,_e
playing+music,
yt-VXRv6qM2ehE_25,_m
yt-ZWeg9uoGo_115,_e
yt-wlN6KcDj-bc_123,_b
playing+sports,
yt-YjNXu2vHzDs_243,_m
yt-yJExtJLdmdg_1185,_b
yt-ymJrPBEuuYQ_34,_e
plugging,
yt-3Bd0GlPWeS4_50,_b
yt-8ZYH0CobnFA_97,_b
yt-BlgwV5unTO4_318,_m
plunging,
yt-WaKsfF7bdR4_4,_e
yt-vVuJ-r-jO1c_33,_b
yt-xzPpoVG7OKw_908,_b
pointing,
yt-wDrYx7CcSeg_543,_b
yt-x2HrYnc1qSg_92,_e
yt-zcdYN6BSWsY_47,_m
poking,
yt-Ly_G47oPiws_725,_m
yt-QD5Re7agPGg_46,_b
yt-sByR_vg06lg_10,_e
pouring,
giphy-3o6wrty0S7uczfTmbC_0,_e
giphy-kex6egHKkgww0_1,_b
yt-fGX-1msJvJk_8,_m
praying,
yt-LmLB2c4MdpM_914,_e
yt-YxnQV6O-8d0_140,_e
yt-Z8X7dLUdtdc_189,_e
preaching,
yt-ZsT7gUUmh8U_287,_m
yt-ZwmBzcbQjpw_383,_b
yt-z3NVDh5S6-8_827,_m
pressing,
yt-ZZhsEQVFvaI_123,_m
yt-wVDC2ftGKh8_1,_e
yt-zgi15gr5bis_554,_m
protesting,
yt-Vu4jVSGDkpc_43,_b
yt-ZEfCnzTJ_QU_812,_e
yt-ZXVPtUjCPmA_123,_e
pulling,
yt-W-uw4n_vGvU_273,_b
yt-WkvjFOFMtuk_5,_e
yt-k5HraqT2pro_21,_m
punching,
yt-Rdx4XofKACw_7,_e
yt-VwTG0EHJBlc_13,_e
yt-ZQ3UN79bpWM_39,_e
punting,
yt-Z7nCvGXGSVs_97,_b
yt-xdEKBWoygw0_13,_m
yt-yAIUjS_H9j4_103,_e
pushing,
yt-ZSNYYBxZC0o_147,_b
yt-ZTqYdpV0VAY_88,_b
yt-zkfN-Q2HgB0_2,_e
racing,
yt-YHtvoRiUfjI_9,_e
yt-j15VRlBi94Q_2,_b
yt-yDLRRz98TPw_791,_e
rafting,
yt-ZVNIOHCi0uk_101,_e
yt-zKMdCbwqjgI_6,_e
yt-zihH4KBlQMk_1065,_b
raising,
yt-Y2lsJBUhq1o_3,_e
yt-oPndW1FVza4_7,_e
yt-pjZBGPK4bbM_28,_m
reading,
yt-C-NWbAcekFU_191,_b
yt-VIGbNncKy5Y_848,_e
yt-sjWnQQ6bKBg_41,_b
repairing,
yt-RfaPiaHyweA_698,_e
yt-ULcee1zE1JI_216,_e
yt-U_RLpde35Vc_51,_b
riding,
yt-U2TlfRec-N8_13,_m
yt-gqspGu5F4uU_38,_e
yt-zJb6tXvaQDY_14,_b
rinsing,
yt-Yg-n6JgI4VU_133,_b
yt-aD-EAuBdpUo_163,_e
yt-jYlHn8OAe8o_14,_m
rising,
yt-PD7OWHNAUqY_266,_b
yt-gS8-JU2uSk0_117,_b
yt-kvcO6TslVZY_124,_m
rocking,
yt-2tY9aGGBItU_57,_b
yt-GRHl9tyqk0c_30,_b
yt-_m3Gny2P1Fs_3,_b
rolling,
vine-Rolling-down-a-hill-simple-things-in-life-M0IDX6l5ViL_1,_e
vine-Rolling-down-the-hill-M66lw69PdAO_1,_b
vine-Rolling-hWnZ3BKzuIp_1,_b
rowing,
yt--SCKf6vTwJg_10,_m
yt--wNqb95MOig_2,_e
yt-_5Oe4l7XFaA_75,_m
rubbing,
yt--Dx6uMC8k1M_491,_m
yt-0_biwqbrly4_348,_b
yt-1gD-BBknfH4_15,_m
running,
yt-X4_oFO1zp2A_93,_b
yt-y14Nhu4sBJA_780,_b
yt-y1KuYV_cZY4_32,_m
sailing,
yt--JKeVL6YZFE_12,_b
yt-07P8G8Oh9XY_320,_e
yt-26obL-Z5obg_108,_e
saluting,
yt-0gfnmDGk0KM_68,_e
yt-6z3-PAIKRYc_6,_m
yt-9F5CoFDRdPw_23,_e
sanding,
yt-_5JZiAF6oLo_26,_e
yt-_7YFh4xL9Ec_81,_e
yt-_EjwVQF19mc_82,_m
sawing,
yt--JlpI0GNrts_436,_b
yt-7HJkCCwxSz8_1,_m
yt-7mh6f-Mn4Rw_95,_b
scratching,
yt-0eSwWUnfbv0_354,_b
yt-_hTq3zLKPyo_852,_b
yt-f_Dcbyx1MpU_388,_b
screwing,
yt--S_1tLFzsFs_119,_m
yt-2pRKCSgdXXU_30,_m
yt-C7biQCR7KgE_113,_e
scrubbing,
yt-0mLal3UU7x4_220,_e
yt-2oFyA9sLr9E_1015,_b
yt-4mLp-iYtmCI_74,_b
serving,
yt-0FUWPY7IULs_30,_e
yt-5ws2gxbcjs4_381,_e
yt-jBq-mHSIPsc_15,_e
sewing,
yt--jzScB82vKI_90,_m
yt-2pCJtwaJzM8_214,_e
yt-4YTTecwMosY_61,_e
shaking,
vine-Just-shaking-one-up-wanker-protein-gym-h0ZD3T9gWLJ_3,_e
yt-8uswJTc2c7o_79,_b
yt-_RpPgjPpvvU_7,_e
shaving,
yt-3lNrg-vuQkw_834,_e
yt-_Fa88ofyp6w_234,_m
yt-_dWqJxVdn2s_242,_m
shooting,
yt-JbC5mEc6ipE_2,_b
yt-bl-Fj3mPt9g_239,_e
yt-hGubVn-nv3A_1309,_b
shopping,
yt-2TrvFpLaQvc_404,_e
yt-a_awONsLFfE_107,_b
yt-dSvsYrYFdlQ_127,_b
shouting,
yt--TGj227OVKY_177,_m
yt-_piOmYadXfM_444,_e
yt-cArCEH3bjxs_6,_e
shoveling,
yt--1IlTIWPNs4_83,_e
yt-CEuklRA142E_99,_e
yt-_v106cIbueE_24,_e
shredding,
vine-My-Saturday-Shredding-junkmail-exciting-awesome-chores-hXWgEb7jEKW_1,_m
vine-Paper-shredding-with-my-bro-chillin-Mq2eemVa53D_1,_b
vine-Shredding-all-my-old-receipts-Clearout-SpringClean-SpringCleaning-MV1dLxZzunZ_1,_e
shrugging,
yt-5SYScSZULOM_38,_e
yt-6ptWPAhgdeg_7,_e
yt-_xA84W_GeCY_4,_m
signing,
yt-41BQAoue9Fc_174,_m
yt-5FJeX8Um9pw_49,_e
yt-fPyCcoaRMS8_7,_m
singing,
yt-H3QheeJV_Zw_185,_e
yt-IgCphQCkHSk_85,_b
yt-bNtssJ6KT1E_224,_e
sitting,
yt-BvNeY8BS7FY_179,_e
yt-Wuay7LtcgDA_101,_e
yt-gSQ1bfu-XVY_217,_e
skating,
yt-_O-g5s7ix0c_155,_e
yt-_R9Rm3Wt4pM_95,_b
yt-_rdCSaNw-mQ_39,_b
sketching,
yt-1pxAxKrVNZY_570,_m
yt-_1ynelil_po_80,_b
yt-_Jo7WD_BPxU_142,_b
skiing,
yt-_-yYAA8vGSY_174,_m
yt-_MXKN964Qrk_73,_m
yt-_mMT4Nt_c-A_69,_e
skipping,
vine-Washing-Line-Skipping-Jump-Rope-MJWJ5ZmXijP_1,_e
yt--xlld2mn65s_28,_e
yt--xnZhSsSuao_63,_b
slapping,
yt--3sOHrUMBO0_71,_m
yt--c9Ucp8Qvlk_47,_b
yt-_drWwTZgj6o_603,_m
sleeping,
yt-0Qxr-dNvToY_11,_m
yt-0iiNAGzOnF0_5,_e
yt-PWXigjFm4TM_43,_b
slicing,
vine-Slicing-the-gouda-delicious-cheese-h0FYlYeHnUY_1,_b
vine-slicing-and-dicing-makeitwork-MwlKYUmtqvQ_1,_m
yt-_h5eWq5Hcn4_30,_m
sliding,
vine-Sliding-OG-hrVaaw3rZD0_3,_b
yt-Jirjt-8rJDI_2,_e
yt-_DVEfSBmzLU_25,_b
slipping,
vine-TyreeJackson-slipping-and-sliding-Mu9vVXVj6WQ_1,_m
yt-eoVJOyZQ9kc_548,_b
yt-epi2Gzbv3E4_3,_b
smashing,
yt-DqqBq6Shqs8_73,_b
yt-hD7OrV1n-1Q_40,_e
yt-jb7vZwhMbhE_208,_m
smelling,
vine-smelling-candles-candles-relatable-Target-MQ6AzV1VIjl_1,_m
yt-17w_ijijroM_27,_e
yt-bM3oKWz6Te4_352,_b
smiling,
yt-0mUul9MOKAU_15,_m
yt-6S3mTUY7fPA_82,_e
yt-mA3MOhwaeWU_46,_e
smoking,
yt-_PKABSq-98I_106,_b
yt-rYwZVB91o_M_5,_e
yt-w-3fhp_m_P8_78,_e
snapping,
yt--HZgX7HmcHg_31,_b
yt--ZaNyzHkCGo_32,_e
yt-_0hSK7t_Sv4_5,_b
sneezing,
yt-ueSHU8SlV2c_10,_m
yt-vaZaWfIBOTY_9,_m
yt-vhy9Wt_PoFA_4,_e
sniffing,
yt-1wIzRkTO71I_14,_e
yt-Nrk8JPIm7Ig_1138,_b
yt-kV6q4jLXgo0_462,_e
snuggling,
yt--7GCUxtMjbg_75,_b
yt-588IXm7_0Bk_91,_e
yt-au40P5PP4to_90,_m
sowing,
vine-Sowing-Seeds-backyardgarden-urbanfarmer-farmerchic-MJi1Om1I32I_3,_e
yt---GaAzxiUPA_36,_e
yt-_KqL97pb-n0_791,_e
speaking,
dwlDMtN2LCA_309,_m
yt-01Xsz_IpiqM_5,_m
yt-4jxJVUmiYrA_113,_b
spilling,
yt-70hO-17q3qQ_111,_b
yt-7PGA9AXtIJo_153,_b
yt-V3dhg5ylCnQ_280,_b
spinning,
yt--AdnJQKGY3w_43,_b
yt-0H3C5dXsXvQ_1686,_e
yt-1rIlu-TxLng_431,_e
spitting,
yt--hefxhDh48U_404,_e
yt-1z8gO8-Wpfk_117,_m
yt-NUwHYNYjqRQ_259,_b
splashing,
vine-Puddle-splashing-Mbgvz5uLl6u_3,_e
yt-NyVlr38Ned0_2,_e
yt-V7qqFYAfVvc_4,_e
spraying,
yt--neF_S58VGo_133,_b
yt-0PuKsTKNdJU_89,_m
yt-_Y39LBRnOgA_104,_b
spreading,
yt-4OeVFNdGgX4_125,_m
yt-5m6PKIEv1XM_20,_e
yt-7-uNCyJ1ffs_20,_e
sprinkling,
yt--_aDGibxcdo_294,_e
yt-1OV_CFQPAno_31,_m
yt-_m6r1V0GMBo_51,_m
sprinting,
yt-3SottZmsxG4_27,_m
yt-5OdSMJnoZxk_77,_e
yt-rXM7PCdERE0_46,_e
squatting,
yt-_MgbN_mf0B8_72,_b
yt-_jC_vzA23nY_37,_e
yt-_m4TDbpIQPI_23,_e
squinting,
yt-1KPzQsMnlBE_127,_e
yt-1bv57aq_VQo_12,_m
yt-_mkz4jTlvJ4_15,_e
stacking,
vine-Real-life-box-stacking-MuU7xqUrtuV_3,_m
vine-Stacking-and-unstacked-MQIxmjZh9D7_1,_m
vine-Stacking-my-paper-at-work-b-hIDUWx60Opp_3,_b
standing,
yt--d7L_XuerWI_139,_e
yt-AP62UcXHI3M_7,_m
yt-_TWbD3MKfMI_294,_e
stealing,
yt-3JI8pwZ81JQ_161,_e
yt-wdB8-xjQO0A_113,_m
yt-y9eZVzPNWow_15,_e
steering,
vine-Short-People-Be-Hugging-The-Steering-Wheel-When-They-Drive-MAz0WmhV5OY_2,_m
yt-0F_A5U116Sk_389,_b
yt-_cjPR15sWCY_101,_b
stirring,
vine-Stirring-coffee-coffee-MdJB9Yjatxa_2,_e
vine-dads-stirring-in-the-christmas-ham-for-maddys-dog-food-hEYI02IjlWA_1,_e
vine-ianisted-stirring-Coffee-hLLBbU1B0ib_1,_e
stitching,
vine-season-1-episode-2-top-stitching-with-han-gen-MZHxObhaTA9_2,_b
yt-_3NTh-D3m64_336,_b
yt-_h6NR8rjdd8_733,_b
stomping,
yt--ebg_Ko3aLc_53,_e
yt-_N88gyTt56Y_19,_m
yt-_tzXa79KT10_58,_m
stretching,
yt-_2pT6r0-2JI_1279,_m
yt-_97c_BdZWkI_1056,_b
yt-_CdXOtSnA3o_758,_e
studying,
yt-4MIG_kwAriU_183,_e
yt-v12Huq1NAhk_164,_b
yt-vbm4uYRsL7g_262,_e
submerging,
vine-Summer-Brainin-diving-in-for-the-50-M0PUaJraJYU_2,_e
vine-The-boys-diving-in-for-the-recovery-session-after-last-nights-match-GoSocceroos-WorldCup-MIZP2xlW0De_3,_e
vine-fun-girls-pool-summer-diving-MFBIVvj2Zm9_1,_m
surfing,
yt-0aJ4rW37NIk_128,_b
yt-0yliRu5bI3k_116,_m
yt-2D5ugxEVBXA_294,_e
sweeping,
vine-sweeping-up-sand-at-the-beach-MmvzQ3VaBTB_2,_e
yt--BZKxQ99HZM_48,_b
yt-_2ovTsSsYEg_40,_m
swimming,
yt--cAfxH1WnPo_3,_m
yt--hhNgEQI1EI_17,_m
yt--oqPm107b_g_19,_e
swinging,
yt-0m63LNVHP1U_20,_e
yt-4n1T2MROX-I_60,_b
yt-_Hnr82bYGEQ_103,_m
taping,
yt-0FwoBApDF54_76,_e
yt-0JjNrda5L2Y_108,_e
yt-_H2GZHXwEf0_102,_e
tapping,
yt-_7byojvhp-4_36,_e
yt-_9BGSUyqNyg_939,_b
yt-_cG4MvboCII_153,_b
tattooing,
yt-_D0nKpPgQ8g_1951,_e
yt-_JrxcgmNhto_425,_e
yt-_bUSloUq89I_36,_m
teaching,
yt--ApVt04rB4U_131,_b
yt-0YFgNUMRnHo_60,_m
yt-_7RSFqebquA_31,_b
tearing,
yt-11S6RNQpIII_1147,_b
yt-4iwUJcz8ypk_109,_b
yt-8L4nZgdA-CQ_115,_m
telephoning,
yt-0KoOf8on0mM_13,_b
yt-KZww1-hfYNk_187,_b
yt-_TDP0lZ4Xpc_22,_m
throwing,
yt--AOP_re6SD0_3,_b
yt--_ZMybcaUOw_71,_e
yt-_Vl8xPrfpjU_62,_b
tickling,
yt-_-LmF97EgRI_59,_e
yt-_Fahq4xV4bc_48,_e
yt-_byC4j0ZUwk_275,_m
towing,
yt--01jdOoVFxo_3,_e
yt-6A-53VoCdfA_41,_b
yt-_j8jRAaFzdI_960,_m
trimming,
yt--Ct43URE_Eg_212,_b
yt--QL0eX2cSjU_25,_e
yt-_qVHb_VJjsk_38,_e
tripping,
yt-J_xfhCWFVN0_103,_m
yt-dGjHK5X8mzE_101,_b
yt-gbMRGXqqYPY_140,_e
tuning,
yt-RNLHYNn75Hk_569,_m
yt-cgLftNVCCII_188,_e
yt-gLqNMqT_sx4_97,_b
turning,
yt-1YR0orwWMp8_139,_b
yt-WXS8kpVPE1A_427,_e
yt-zr0tzAC2XHk_16,_e
twisting,
yt-0G6MDkIkoBk_179,_b
yt-3mGoWRgUrjw_34,_b
yt-_lMf6ybgelg_123,_e
tying,
yt--55he7NGmDA_61,_e
yt-_6buPanS92w_3,_e
yt-_Gmc65XeyNI_57,_b
typing,
yt--azyHjjV_rQ_1387,_e
yt--nJ-GG9GESI_40,_b
yt-_yBZzpyc1qI_1547,_b
unloading,
yt-1TcNnKq2GPI_89,_e
yt-9UnYU1bfNCM_59,_m
yt-gYWd05xGgSs_20,_b
unpacking,
yt_R-2_bSgNqN6NY_312,_e
yt_R-2j7gi7BplmU_35,_e
yt_R-5ePoJTj98Jg_205,_e
vacuuming,
yt--0r0HEwAYiQ_21,_e
yt--90KbrVO9XY_315,_e
yt--xeHsqLbIw0_121,_b
waking,
yt-2WXYh6y0qmw_107,_m
yt-4WqnzltijVE_20,_b
yt-6KebI5-tcYE_2,_m
walking,
yt--ndqpl0fytk_78,_b
yt-_ECec7TAtzo_686,_e
yt-_TWbD3MKfMI_294,_b
washing,
yt--Sv4KthAFTs_737,_e
yt-QbqHylj8VJ8_55,_b
yt-_WQfDypPens_71,_e
watering,
yt--QjAyuhLDZg_20,_e
yt-3D1iYRrjXfc_14,_e
yt-c4RN6zLIjsg_25,_e
waving,
yt-0Un6Ea8d_aA_219,_m
yt-5p_ZUJiI1YU_3,_e
yt-_RHL-DEh6rs_64,_e
waxing,
yt-0I0JvVPtb0A_224,_m
yt-1E25mtN367I_121,_m
yt-_GSKUMvt29g_77,_b
weeding,
yt-3o9WUyucEIQ_117,_e
yt-4BAsE47kJNk_88,_e
yt-_YMGMTdOpEc_11,_e
wetting,
yt-1CgIAht5IXs_11,_b
yt-5Osoc1LpX-Q_35,_b
yt-_Xe2JGgt7Ys_7,_b
whistling,
vine-Whistling-is-beautiful-2-MUHF9Tevq3H_2,_b
vine-whistling-lady-gaga-by-myself-awkward-at-pRties-number-29-MirEqb1FirJ_1,_e
yt-_p4XMCysUo0_189,_e
winking,
vine-Normal-people-winking-likeforlike-lfl-l4l-MmtgrlZEwze_1,_e
vine-Winking-is-a-struggle-Courtney-Polselli-winkingproblems-hQHJ0ujpBpD_1,_b
yt-_wiRw-CauPc_3,_m
working,
yt-BdnyLtGfuY0_29,_e
yt-JA_xpjGpyFc_703,_e
yt-bsYAHJMazAU_153,_e
wrapping,
giphy-R31W2DkWe2DKM_3,_e
yt-8mbPcghX4Rc_436,_e
yt-DRWMUsADKFM_127,_e
wrestling,
yt-_UE4zEIVk80_482,_e
yt-_UMnmp2ew4k_24,_e
yt-_hwI3fEVXr8_8,_e
writing,
vine-signing-a-card-with-her-ugly-handwriting-hVBXuQx2ZO7_3,_b
yt--hMk_dZ4Le0_30,_e
yt-bKL6BRXqcy0_152,_e
yawning,
vine-I-actually-yawned-while-doing-this-xD-yawn-yawning-Hashtag-Mn9JUW1dAdZ_1,_b
vine-I-was-yawning-and-MVhVBThMUqQ_2,_m
vine-yawning-wife-MdB9Y7MuUj0_3,_b
